Fonte,Texto,Label
metamorfose.pdf," sequer dar-se ao trabalho de fechar a porta atrás de si, apesar do cuidado que costumam ter em ocultar aos outros a visão de Gregório, e, como se estivesse pontos de sufocar, abria precipitadamente a janela e ali ficava a",0
metamorfose.pdf,"18 apanhar ar durante um minuto, por mais frio que fizesse, respirando profundamente. Duas vezes por dia, incomodava Gregório com a sua ruidosa precipitação, que o fazia refugiar-se, a tremer, debaixo do sofá, durante todo o tempo, ciente de que a irmã certamente o pouparia a tal incômodo se lhe fosse possível permanecer na sua presença sem abrir a janela. Certa vez, coisa de um mês após a metamor",0
metamorfose.pdf,"erta vez, coisa de um mês após a metamorfose de Gregório, quando já não havia por certo motivo para assustar-se com o seu aspecto, apareceu ligeiramente mais cedo do que era habitual e deu com ele a ver à janela, imóvel, numa posição em que parecia um espectro. Gregório não se surpreenderia se ela não entrasse pura e simplesmente, pois não podia abrir imediatamente a janela enquanto ele ali estive",0
metamorfose.pdf,"tamente a janela enquanto ele ali estivesse, mas ela não só evitou entrar como deu um salto para trás, diria que alarmada, e bateu com a porta em retirada. Um estranho que observasse a cena julgaria com certeza que Gregório a esperava para lhe morder. É claro que imediatamente se escondeu debaixo do sofá, mas ela só voltou ao meio-dia com um ar bastante mais perturbado do que era vulgar. Este acon",0
metamorfose.pdf," perturbado do que era vulgar. Este acontecimento revelou a Gregório a repulsa que o seu aspecto provocava ainda à irmã e o esforço que devia custar-lhe não desatar a correr mal via a pequena porção do seu corpo que aparecia sob o sofá. Nestas condições, decidiu um dia poupá-la a tal visão e, à custa de quatro horas de trabalho, pôs um lençol pelas costas e dirigiu-se para o sofá, dispondo-o de mo",0
metamorfose.pdf,"dirigiu-se para o sofá, dispondo-o de modo a ocultar-lhe totalmente o corpo, mesmo que a irmã se baixasse para espreitar. Se ela achasse desnecessário o lençol, decerto o tiraria do sofá, visto ser evidente que aquela forma de ocultação e confinamento em nada contribuíam para o conforto de Gregório; neste instante, ela deixou o lençol onde estava e ele teve mesmo a impressão de surpreender-lhe um ",0
metamorfose.pdf,"mesmo a impressão de surpreender-lhe um olhar de gratidão, ao levantar cuidadosamente uma ponta do lençol para ver qual a reação da irmã àquela nova disposição. Durante os primeiros quinze dias, os pais não conseguiram reunir a coragem necessária para entrarem no quarto de Gregório, que freqüentemente os ouvia elogiarem a atividade da irmã, que anteriormente costumavam repreender, por a considerar",0
metamorfose.pdf," costumavam repreender, por a considerarem, até certo ponto, uma lia inútil. Agora, era freqüente esperarem ambos à porta, enquanto a irmã procedia à limpeza do quarto, perguntando-lhe logo que saía como corriam as coisas lá dentro, o que tinha Gregório comido, como se comportara desta vez e se porventura não melhorara um pouco. A mãe, essa, começou relativamente cedo a pretender visitá-lo, mas o ",0
metamorfose.pdf,"mente cedo a pretender visitá-lo, mas o pai e a irmã tentaram logo dissuadi-la, contrapondo argumentos que Gregório escutava atentamente, e que ela aceitou totalmente. Mais tarde, só conseguiam removê-la pela forca e, quando ela exclamava, a chorar: Deixem-me ir ver o Gregório, o meu pobre filho! Não percebem que tenho de ir vê-lo, Gregório pensava que talvez fosse bom que ela lá fosse, não todos ",0
metamorfose.pdf,"z fosse bom que ela lá fosse, não todos os dias, claro, mas talvez uma vez por semana; no fim de contas, ela havia de compreender, muito melhor que a irmã, que não passava de uma criança, apesar dos esforços que fazia e aos quais talvez se tivesse entregado por mera consciência infantil. O desejo que Gregório sentia de ver a mãe não tardou em ser satisfeito. Durante o dia evitava mostrar-se à jane",0
metamorfose.pdf," Durante o dia evitava mostrar-se à janela, por consideração para com os pais, mas os poucos metros quadrados de chão de que dispunha não davam para grandes passeios, nem lhe seria possível passar toda a noite imóvel; por outro lado, perdia rapidamente todo e qualquer gosto pela comida.Para se distrair, adquirira o hábito de se arrastar ao longo das paredes e do tecto.Gostava particularmente de ma",0
metamorfose.pdf,"e do tecto.Gostava particularmente de manter- se suspenso do tecto, coisa muito melhor do que estar no chão: a respiração tornava-se-lhe mais livre, o corpo oscilava e coleava suavemente e, quase",0
metamorfose.pdf,"19 beatificamente absorvido por tal suspensão, chegava a deixar-se cair ao chão. Possuindo melhor coordenação dos movimentos do corpo, nem uma queda daquela altura tinha conseqüências. A irmã notara imediatamente esta nova distração de Gregório, visto que ele deixava atrás de si, ao deslocar-se, marcas da substância pegajosa das extremidades das pernas, e meteu-se-lhe na cabeça arranjar-lhe a maio",0
metamorfose.pdf,"teu-se-lhe na cabeça arranjar-lhe a maior porção de espaço livre possível para os passeios, retirando as peças de mobiliário que constituíssem obstáculos para o irmão, especialmente a cômoda e a secretária.A tarefa era demasiado pesada para si e, se não se atrevia a pedir ajuda ao pai, estava fora de questão recorrer à criada, uma menina de dezesseis anos que havia tido a coragem de ficar após a p",0
metamorfose.pdf,"e havia tido a coragem de ficar após a partida da cozinheira, visto que a moça tinha pedido o especial favor de manter a porta da cozinha fechada à chave e abri-la apenas quando expressamente a chamavam. Deste modo, só lhe restava apelar para a mãe numa altura em que o pai não estivesse em casa. A mãe anuiu-se, entre exclamações de ávida satisfação, que diminuíram junto à porta do quarto de Gregór",0
metamorfose.pdf,"nuíram junto à porta do quarto de Gregório. É claro que a irmã entrou primeiro, para verificar se estava tudo em ordem antes de deixar a mãe entrar. Gregório puxou precipitadamente o lençol para baixo e dobrou-o mais, de maneira a parecer que tinha sido acidentalmente atirado para cima do sofá. Desta vez não deitou a cabeça de fora para espreitar, renunciando ao prazer de ver a mãe pela satisfação",0
metamorfose.pdf,"o ao prazer de ver a mãe pela satisfação de ela ter decidido afinal visitá-lo. — Entre, que ele não está à vista - disse a irmã, certamente guiando-a pela mão. Gregório ouvia agora as duas mulheres a esforçarem-se por deslocar a pesada cômoda e a irmã a chamar a si a maior parte do trabalho, sem dar ouvidos às admoestações da mãe, receosa de que a filha estivesse a fazer esforços demasiados. A man",0
metamorfose.pdf,"vesse a fazer esforços demasiados. A manobra foi demorada. Passado, pelo menos, um quarto de hora de tentativas, a mãe objetou que o melhor seria deixar a cômoda onde estava, em primeiro lugar, porque era pesada de mais e nunca conseguiriam deslocá-la antes da chegada do pai e, se ficasse no meio do quarto, como estava, só dificultaria os movimentos de Gregório; em segundo lugar, nem sequer havia ",0
metamorfose.pdf,"rio; em segundo lugar, nem sequer havia a certeza de que a remoção da mobília lhe prestasse um serviço. Tinha a impressão do contrário; a visão das paredes nuas deprimia-a, e era natural que sucedesse o mesmo a Gregório, dado que estava habituado à mobília havia muito tempo e a sua ausência poderia fazê-lo sentir-se só. — Não é verdade — disse em voz baixa, aliás pouco mais que murmurara, durante ",0
metamorfose.pdf,"aliás pouco mais que murmurara, durante todo o tempo, como se quisesse evitar que Gregório, cuja localização exata desconhecia, lhe reconhecesse sequer o tom de voz, pois estava convencida de que ele não percebia as palavras —, não é verdade que, retirando-lhe a mobília, lhe mostramos não ter já qualquer esperança de que ele se cure e que o abandonamos impiedosamente à sua sorte? Acho que o melhor",0
metamorfose.pdf,"dosamente à sua sorte? Acho que o melhor é deixar o quarto exatamente como sempre esteve, para que ele, quando voltar para nós, encontre tudo na mesma e esqueça com mais facilidade o que aconteceu entretanto. Ao ouvir as palavras da mãe, Gregório apercebeu-se de que a falta de conversação direta com qualquer ser humano, durante os dois últimos meses, aliada à monotonia da vida em família, lhe devi",0
metamorfose.pdf,"à monotonia da vida em família, lhe deviam ter perturbado o espírito; se assim não fosse, não teria genuinamente ansiado pela retirada da mobília do quarto. Quereria, efetivamente, que o quarto acolhedor, tão confortavelmente equipado com a velha",0
metamorfose.pdf,"20 mobília da família, se transformasse numa caverna nua onde decerto poderia arrastar-se livremente em todas as direções, à custa do simultâneo abandono de qualquer reminiscência do seu passado humano? Sentia-se tão perto desse esquecimento total que só a voz da mãe, que há tanto tempo não ouvia, não lhe permitira mergulhar completamente nele. Nada devia ser retirado do quarto. Era preciso que fi",0
metamorfose.pdf,"r retirado do quarto. Era preciso que ficasse tudo como estava, pois não podia renunciar à influência positiva da mobília, no estado de espírito em que se encontrava, e, mesmo que o mobiliário lhe perturbasse as voltas sem sentido, isso não redundava em prejuízo, mas sim em vantagem. Infelizmente a irmã era de opinião contrária; habituara-se, e não sem motivos, a considerar-se uma autoridade no qu",0
metamorfose.pdf,"os, a considerar-se uma autoridade no que respeitava a Gregório, em contradição com os pais, de modo que a presente opinião da mãe era suficiente para a decidir a retirar, não só a cômoda e a secretária, mas toda a mobília, à exceção do indispensável sofá. É certo que esta decisão não era conseqüência da simples teimosia infantil nem da autoconfiança que recentemente adquirira, tão inesperada como",0
metamorfose.pdf,"entemente adquirira, tão inesperada como penosamente; tinha, efetivamente, percebido que Gregório precisava de uma porção de espaço para vaguear e, tanto quanto lhe era dado observar, Gregório nunca usara sequer a mobília. Outro fator terá porventura sido igualmente o temperamento entusiástico de qualquer menina adolescente, que tende a manifestar-se em todas as ocasiões possíveis e que agora leva",0
metamorfose.pdf,"s as ocasiões possíveis e que agora levava Grete a exagerar o drama da situação do irmão, a fim de poder auxiliá-lo mais ainda. Num quarto onde Gregório reinasse rodeado de paredes nuas, havia fortes probabilidades de ninguém alguma vez entrar, a não ser ela. Assim, não se deixou dissuadir pela mãe, que parecia cada vez menos à vontade no quarto, estado de espírito que só contribuía para sentir-se",0
metamorfose.pdf,"spírito que só contribuía para sentir-se mais insegura. Rapidamente reduzida ao silêncio, limitou-se, pois, a ajudar a filha a retirar a cômoda, na medida do possível. Ora, sem a cômoda podia Gregório muito bem passar, mas era forçoso que conservasse a secretária. Logo que as mulheres removeram a cômoda, à força de arquejantes arrancos, Gregório pôs a cabeça de fora, para ver como poderia intervir",0
metamorfose.pdf," de fora, para ver como poderia intervir da maneira mais delicada e cuidadosa. Quis o destino que fosse a mãe a primeira a regressar, enquanto Grete, no quarto contíguo, tentava deslocar sozinha a cômoda, evidentemente debalde. Como a mãe não estava habituada ao seu aspecto, era provável que sofresse um grande choque ao vê-lo. Receando que tal acontecesse, Gregório recuou precipitadamente para a o",0
metamorfose.pdf,"regório recuou precipitadamente para a outra extremidade do sofá, mas não conseguiu evitar que o lençol se agitasse ligeiramente. Esse movimento foi o bastante para alertar a mãe, que ficou imóvel por um instante e em seguida se refugiou junto de Grete. Embora Gregório tentasse convencer-se de que nada de anormal se passava, que se tratava apenas de uma mudança de algumas peças de mobiliário, acab",0
metamorfose.pdf,"nça de algumas peças de mobiliário, acabou por reconhecer que as idas e vindas das mulheres, os sons momentâneos que produziam e o arrastar de móveis o afetavam como se tratasse de uma indisposição que viesse de todos os lados ao mesmo tempo e, por mais que encolhesse a cabeça e as pernas e se acachapasse no chão, viu-se perante a certeza de que não poderia continuar a suportar tudo aquilo por mui",0
metamorfose.pdf,"continuar a suportar tudo aquilo por muito tempo. Tiravam-lhe tudo do quarto, privavam-no de tudo o que lhe agradava: a cômoda onde guardava a serra de recorte e as outras ferramentas tinha sido retirada, e agora tentavam remover a secretária, que quase parecia colada ao chão, na qual fizera todos os trabalhos de casa quando freqüentara a escola comercial, e, antes disso, o liceu e, pois era, até ",0
metamorfose.pdf,", antes disso, o liceu e, pois era, até a escola primária... Não conseguia deter-se a analisar as boas intenções das duas mulheres, cuja existência quase tinha esquecido nessa altura, visto estarem tão",0
metamorfose.pdf,"21 exaustas que se dedicavam ao trabalho em silêncio, ouvindo-se apenas o pesado arrastar dos pés de ambas. Nestas condições, apressou-se a sair do esconderijo, ao mesmo tempo que as mulheres, no quarto ao lado, se apoiavam na secretária, tomando fôlego. Quatro vezes mudou de direção, pois não sabia o que salvar primeiro. De repente, avistou na parede oposta, totalmente liberta de mobiliário, a fi",0
metamorfose.pdf,", totalmente liberta de mobiliário, a figura da mulher envolta em peles; trepou rapidamente pela parede e colou-se ao vidro da moldura, que constituía uma superfície à qual o seu corpo aderia bem e que lhe refrescava agradavelmente o ventre escaldante. Pelo menos o quadro, que o corpo de Gregório ocultava totalmente, ninguém havia de retirar. Voltou a cabeça para a porta da sala de estar, a fim de",0
metamorfose.pdf," para a porta da sala de estar, a fim de poder observar as mulheres quando regressassem. Pouco tinham descansado, visto que regressavam nesse momento, a mãe quase apoiada a Grete, que lhe passara o braço em torno da cintura. — Bem, que havemos de tirar agora? perguntou Grete, olhando em volta. Foi então que deparou com Gregório. Manteve a compostura, provavelmente em atenção à mãe, e inclinou a ca",0
metamorfose.pdf,"lmente em atenção à mãe, e inclinou a cabeça para ela, a fim de evitar que levantasse a vista. Ao mesmo tempo, perguntou-lhe, em voz trêmula e desabrida: — Não será melhor voltarmos um instante ao refeitório? Gregório adivinhou facilmente as intenções de Grete: queria pôr a mãe a salvo e enxotá-lo seguidamente da parede. Muito bem, ela que experimentasse! Agarraria ao quadro e não cederia. Preferi",0
metamorfose.pdf,"arraria ao quadro e não cederia. Preferia avançar sobre o rosto de Grete. Mas as palavras de Grete não haviam logrado senão desassossegar a mãe, que deu um passo para o lado e encarou o enorme vulto castanho no florido papel da parede. Antes de tomar perfeita consciência de que se tratava de Gregório, gritou roucamente: — Ai, meu Deus! Ai, meu Deus!- e deixou-se desmaiar de braços abertos no sofá,",0
metamorfose.pdf,"u-se desmaiar de braços abertos no sofá, não dando mais sinal de vida. — Gregório! - gritou a irmã, fitando-o com um punho cerrado erguido na sua direção. Era a primeira vez que se lhe dirigia diretamente depois da metamorfose. Correu à sala contígua em busca de um frasco de sais para reanimar a mãe. Gregório quis igualmente ajudar, pois havia tempo para salvar o quadro, mas teve de fazer grande e",0
metamorfose.pdf,"var o quadro, mas teve de fazer grande esforço para se descolar do vidro. Ao consegui-lo, correu atrás da irmã para a sala contígua, como se pudesse aconselhá-la, a exemplo do que costumava fazer, mas não teve outro remédio senão deixar-se ficar desamparadamente atrás dela. Grete remexia por entre vários frascos e, ao virar-se, entrou em pânico ante a visão de Gregório. Um dos frascos caiu ao chão",0
metamorfose.pdf,"de Gregório. Um dos frascos caiu ao chão, partindo-se. Ao saltar, um caco cortou o focinho de Gregório, ao mesmo tempo que uma droga corrosiva lhe salpicava o corpo. Sem mais detenças, Grete agarrou em todos os frascos que lhe era possível transportar e correu para a mãe, fechando violentamente a porta com o pé. Gregório via-se assim separado da mãe, que talvez estivesse à beira da morte, por sua ",0
metamorfose.pdf,"vez estivesse à beira da morte, por sua culpa. Não se atrevia a abrir a porta, receando assustar Grete, que tinha de cuidar da mãe. Só lhe restava esperar. Consumido pelo remorso e cuidado, começou a andar para um lado e para o outro, trepando tudo, paredes, mobília e tecto. Finalmente, acossado pelo desespero, viu a sala a andar à roda e caiu no meio da grande mesa.",0
metamorfose.pdf,nde mesa.,0
metamorfose.pdf,"22 Decorridos alguns instantes, Gregório estava ainda impotentemente deitado na mesa, cercado pelo silêncio, que constituía talvez um bom sintoma. Depois soou a campainha da porta. A criada estava certamente fechada na cozinha e tinha que ser Grete a abrir a porta. Era o pai. — Que aconteceu? — foram as suas primeiras palavras. A expressão de Grete deve ter sido suficientemente elucidativa. Respon",0
metamorfose.pdf,"sido suficientemente elucidativa. Respondeu em voz abafada, aparentemente com a cabeça oculta no peito: — A mãe teve um desmaio, mas está melhor. Foi o Gregório que se soltou. — Bem me parecia — replicou o pai. — Eu bem vos avisei, mas vocês, as mulheres, nunca ligam. Era evidente para Gregório que o pai tinha interpretado da pior maneira possível a explicação demasiado curta de Grete e imaginava ",0
metamorfose.pdf,"ão demasiado curta de Grete e imaginava Gregório culpado de qualquer ato violento. Urgia, portanto, deixar o pai acalmar-se, visto que não tinha tempo nem processo de dar explicações. Precipitou-se assim para a porta do quarto e comprimiu-se contra ela, para que o pai visse, ao passar do vestíbulo, que o filho tinha tido a louvável intenção de regressar imediatamente ao quarto e que, por conseguin",0
metamorfose.pdf,"iatamente ao quarto e que, por conseguinte, não era preciso obrigá-lo a recolher-se ali, pois desapareceria num ápice, se simplesmente a porta estivesse aberta. O pai não estava em estado de espírito que lhe permitisse essas substituições. Mal o avistou, gritou um Ali simultaneamente irado e exultante. Gregório afastou a cabeça da porta e virou-a para o pai. Para dizer a verdade, não era o pai que",0
metamorfose.pdf," Para dizer a verdade, não era o pai que imaginara; tinha de admitir que ultimamente se deixara absorver de tal modo pela diversão de caminhar pelo tecto que não dava a atenção de outros tempos ao que se passava no resto da casa, embora fosse obrigação sua estar preparado para certas alterações. Mas, ao mesmo tempo, seria aquele realmente o seu pai? Seria o mesmo homem que costumava ver pesadament",0
metamorfose.pdf,"mesmo homem que costumava ver pesadamente deitado na cama quando partia para cada viagem? Que o cumprimentava quando ele voltava, à noite, deitado, de pijama, numa cadeira de braços? Que não conseguia ter-se de pé e se limitava a erguer os braços para o saudar? Que, nas raras vezes em que saía com o resto da família, um ou dois domingos por ano, nas férias, caminhava entre Gregório e a mãe; andava",0
metamorfose.pdf,"caminhava entre Gregório e a mãe; andavam bem devagar, o pai ainda mais vagarosamente do que eles, atabafado dentro do velho sobretudo, arrastando-se laboriosamente com o auxílio da bengala, que pousava cautelosamente em cada degrau e que, sempre que tinha alguma coisa para dizer, quase sempre era obrigado a parar e a juntá-los todos à sua volta? Agora estava ali de pé firme, envergando urna bela ",0
metamorfose.pdf,"a ali de pé firme, envergando urna bela farda azul de botões dourados, das que os contínuos dos bancos usam; o vigoroso duplo queixo espetava-se para fora da dura gola alta do casaco e, sob as espessas sobrancelhas, brilhavam-lhe os olhos pretos, vívidos e penetrantes. Os cabelos brancos outrora emaranhados dividiam-se agora, bem lisos, para um e outro lado de uma risca ao meio, impecavelmente tra",0
metamorfose.pdf,"de uma risca ao meio, impecavelmente traçada. Lançou vigorosamente o boné, que tinha bordado o monograma de qualquer banco, para cima de um sofá, no outro extremo da sala e, corri as largas abas do casaco, avançou ameaçadoramente para Gregório. Provavelmente, nem ele próprio sabia o que ia fazer, mas, fosse corno fosse, ergueu o pé a uma altura pouco natural, aterrando Gregório ante o tamanho desc",0
metamorfose.pdf,", aterrando Gregório ante o tamanho descomunal das solas dos sapatos. Mas Gregório não podia arriscar-se a enfrentá-lo, pois desde o primeiro dia da sua nova vida se tinha apercebido de que o pai considerava que só se podia lidar com ele adotando as mais violentas medidas. Nestas condições,",0
metamorfose.pdf,"23 desatou a fugir do pai, parando quando ele parava e precipitando-se novamente em frente ao menor movimento do pai. Foi assim que deram várias voltas ao quarto, sem que nada de definido sucedesse; aliás, tudo aquilo estava longe de assemelhar-se sequer a uma perseguição, dada a lentidão com que se processava. Gregório resolveu manter-se no chão, não fosse o pai interpretar como manifestação decl",0
metamorfose.pdf,"o pai interpretar como manifestação declarada de perversidade qualquer excursão pelas paredes ou pelo tecto. Apesar disso, não podia suportar aquela corrida por muito mais tempo, uma vez que, por cada passada do pai, era obrigado a empenhar-se em toda uma série de movimentos e, da mesma maneira que na vida anterior nunca tivera uns pulmões famosos, começava a perder o fôlego. Prosseguia ofegante, ",0
metamorfose.pdf,"a perder o fôlego. Prosseguia ofegante, tentando concentrar todas as energias na fuga, mal mantendo os olhos abertos, tão apatetado que não conseguia sequer imaginar qualquer processo de escapar a não ser continuar em frente, quase esquecendo que podia utilizar as paredes, repletas de mobílias ricamente talhadas, cheias de saliências e reentrâncias. De súbito, sentiu embater perto de si e rolar à ",0
metamorfose.pdf,"o, sentiu embater perto de si e rolar à sua frente qualquer coisa que fora violentamente arremessada. Era uma maçã, à qual logo outra se seguiu.Gregório deteve-se, assaltado pelo pânico. De nada servia continuar a fugir, uma vez que o pai resolvera bombardeá-lo. Tinha enchido os bolsos de maçãs, que tirara da fruteira do aparador, e atirava-lhas uma a uma, sem grandes preocupações de pontaria. As ",0
metamorfose.pdf,"em grandes preocupações de pontaria. As pequenas maçãs vermelhas rebolavam no chão como que magnetizadas e engatilhadas umas nas outras. Uma delas, arremessada sem grande força, roçou o dorso de Gregório e ressaltou sem causar-lhe dano. A que se seguiu, penetrou-lhe nas costas.Gregório tentou arrastar-se para a frente, como se, fazendo-o, pudesse deixar para trás a incrível dor que repentinamente ",0
metamorfose.pdf," trás a incrível dor que repentinamente sentiu, mas sentia-se pregado ao chão e só conseguiu acaçapar-se, completamente desorientado. Num último olhar, antes de perder a consciência, viu a porta abrir-se de repente e a mãe entrar de roldão à frente da filha, em trajos mais pequenas, pois Grete tinha-a libertado da roupa para lhe permitir melhor respiração e reanimá-la. Viu ainda a mãe correr para ",0
metamorfose.pdf,"reanimá-la. Viu ainda a mãe correr para o pai, deixando cair no chão as saias de baixo, uma após outra, tropeçar nelas e cair nos braços do pai, em completa união com ele nesse instante, a vista de Gregório começou a falhar, enclavinhando-lhe as mãos em redor do pescoço e pedindo-lhe que poupasse a vida ao filho. Capítulo III Como ninguém se aventurava a retirá-la, a maçã manteve-se cravada no cor",0
metamorfose.pdf,"irá-la, a maçã manteve-se cravada no corpo de Gregório como recordação visível da agressão, que lhe causara um grave ferimento, afetando-o havia mais de um mês. A ferida parecia ter feito que o próprio pai se lembrasse de que Gregório era um membro da família, apesar do seu desgraçado e repelente aspecto atual, não devendo, portanto, ser tratado como inimigo; pelo contrário, o dever familiar impun",0
metamorfose.pdf,"; pelo contrário, o dever familiar impunha que esquecessem o desgosto e tudo suportassem com paciência. O ferimento tinha-lhe diminuído, talvez para sempre, a capacidade de movimentos e eram-lhe agora precisos longos minutos para se arrastar ao longo do quarto, como um velho inválido; nas presentes condições, estava totalmente fora de questão a possibilidade de trepar pela parede. Parecia-lhe que ",0
metamorfose.pdf," de trepar pela parede. Parecia-lhe que este agravamento da sua situação era suficientemente compensado pelo fato de terem passado a deixar aberta, ao anoitecer, a porta que dava para a sala de estar, a qual fitava intensamente desde uma a duas horas",0
metamorfose.pdf,"24 antes, aguardando o momento em que, deitado na escuridão do quarto, invisível aos outros, podia vê-los sentados à mesa, sob a luz, e ouvi-los conversarem, numa espécie de comum acordo, bem diferente da escuta que anteriormente escutara. É certo que faltava às suas relações com a família a animação de outrora, que sempre recordara com certa saudade nos acanhados quartos de hotel em cujas camas ú",0
metamorfose.pdf,"nhados quartos de hotel em cujas camas úmidas se acostumara a cair, completamente esgotado. Atualmente, passavam a maior parte do tempo em silêncio. Pouco tempo após o jantar, o pai adormecia na cadeira de braços; a mãe e a irmã exigiam silêncio uma à outra. Enquanto a mãe curvada sob o candeeiro, bordava para uma firma de artigos de roupa interior, a irmã, que se empregara como caixeira, estudava",0
metamorfose.pdf,"que se empregara como caixeira, estudava estenografia e francês, na esperança de melhor situação. De vez em quando, o pai acordava e, como se não tivesse consciência de que estivera a dormir, dizia à mãe: — Hoje tens cosido que te fartas! — caindo novamente no sono, enquanto as duas mulheres trocavam um sorriso cansado. Por qualquer estranha teimosia, o pai persistia em manter-se fardado, mesmo em",0
metamorfose.pdf,"persistia em manter-se fardado, mesmo em casa, e, enquanto o pijama repousava, inútil, pendurado no cabide, dormia completamente vestido onde quer que se sentasse, como se estivesse sem pre pronto a entrar em ação e esperasse apenas uma ordem do superior. Em conseqüência, a farda, que, para começar, não era nova, principiava a ter um ar sujo, mau grado os desvelados cuidados a que a mãe e a irmã s",0
metamorfose.pdf,"svelados cuidados a que a mãe e a irmã se entregavam para a manter limpa. Não raro, Gregório passava a noite a fitar as muitas nódoas de gordura do uniforme, cujos botões dourados se mantinham sempre brilhantes, dentro do qual o velho dormia sentado, por certo desconfortavelmente, mas com a maior das tranqüilidades. Logo que o relógio batia as dez, a mãe tentava despertar o marido com palavras mei",0
metamorfose.pdf,"tava despertar o marido com palavras meigas e convencê-lo depois a ir para a cama, visto que assim nem dormia descansado, que era o mais importante para quem tinha de entrar ao serviço às seis da manhã. Não obstante, com a teimosia que o não largava desde que se empregara no banco, insistia sempre em ficar à mesa até mais tarde, embora tornasse invariavelmente a cair no sono e por fim só a muito c",0
metamorfose.pdf,"te a cair no sono e por fim só a muito custo a mãe conseguisse que ele se levantasse da cadeira e fosse para a cama. Por mais que mãe e filha insistissem com brandura, ele mantinha-se durante um quarto de hora a abanar a cabeça, de olhos fechados, recusando-se a abandonar a cadeira. A mãe sacudia-lhe a manga, sussurrando-lhe ternamente ao ouvido, mas ele não se deixava levar. Só quando ambas o erg",0
metamorfose.pdf," se deixava levar. Só quando ambas o erguiam pelas axilas, abria os olhos e as fitava, alternadamente, observando quase sempre: Que vida a minha! Chama-se a isto uma velhice descansada, apoiando-se na mulher e na filha, erguia-se com dificuldade, como se não pudesse com o próprio peso, deixando que elas o conduzissem até à porta, após o que as afastava, prosseguindo sozinho, enquanto a mãe abandon",0
metamorfose.pdf,"seguindo sozinho, enquanto a mãe abandonava a costura e a filha pousava a caneta para correrem a ampará-lo no resto do caminho. Naquela família assoberbada de trabalho e exausta, havia lá alguém que tivesse tempo para se preocupar com Gregório mais do que o estritamente necessário! As despesas da casa eram cada vez mais reduzidas. A criada fora despedida; uma grande empregada ossuda vinha de manhã",0
metamorfose.pdf,"a grande empregada ossuda vinha de manhã e à tarde para os trabalhos mais pesados, encarregando-se a mãe de Gregório de tudo o resto, incluindo a dura tarefa de bordar. Tinham-se visto até na obrigação de vender as jóias da família, que a mãe e a irmã costumavam orgulhosamente pôr para as festas",0
metamorfose.pdf,"25 e cerimônias, conforme Gregório descobriu uma noite, ouvindo-os discutir o preço por que haviam conseguido vendê-las. Mas o que mais lamentava era o fato de não poderem deixar a casa, que era demasiado grande para as necessidades atuais, pois não conseguiam imaginar meio algum de deslocar Gregório. Gregório bem via que não era a consideração pela sua pessoa o principal obstáculo à mudança, pois",0
metamorfose.pdf,"oa o principal obstáculo à mudança, pois facilmente poderiam metê-lo numa caixa adequada, com orifícios que lhe permitissem respirar; o que, na verdade, os impedia de mudarem de casa era o próprio desespero e a convicção de que tinham sido isolados por uma infelicidade que nunca sucedera a nenhum dos seus parentes ou conhecidos. Passavam pelas piores provações que o mundo impõe aos pobres; o pai i",0
metamorfose.pdf,"es que o mundo impõe aos pobres; o pai ia levar o pequeno almoço aos empregados de menor categoria do banco, a mãe gastava todas as energias a confeccionar roupa interior para estranhos e a irmã saltava de um lado para outro, atrás do balcão, às ordens dos fregueses, mas não dispunham de forças para mais. E a ferida que Gregório tinha no dorso parecia abrir-se de novo quando a mãe e a irmã, depois",0
metamorfose.pdf,"se de novo quando a mãe e a irmã, depois de meterem o pai na cama, deixavam os seus trabalhos no local e se sentavam, com a cara encostada uma à outra. A mãe costumava então dizer, apontando para o quarto de Gregório: — Fecha a porta, Grete. E lá ficava ele novamente mergulhado na escuridão, enquanto na sala ao lado as duas mulheres misturavam as lágrimas ou, quem sabe, se deixavam ficar à mesa, d",0
metamorfose.pdf,", quem sabe, se deixavam ficar à mesa, de olhos enxutos, a contemplar o vazio. De dia ou de noite, Gregório mal dormia. Muitas vezes assaltava-o a idéia de que, ao tornar a abrir-se a porta, voltaria a tomar a seu cargo os assuntos da família, como sempre fizera; depois deste longo intervalo, vinham-lhe mais uma vez ao pensamento as figuras do patrão e do chefe de escritório, dos caixeiros-viajant",0
metamorfose.pdf,"efe de escritório, dos caixeiros-viajantes e dos aprendizes, do estúpido do porteiro, de dois ou três amigos empregados noutras firmas, de uma criada de quarto de um dos hotéis da província, uma recordação, doce e fugaz, de uma caixeira de uma loja de chapéus que cortejara com ardor, mas demasiado lentamente - todas lhe vinham à mente, juntamente com estranhos ou pessoas que tinha esquecido comple",0
metamorfose.pdf,"os ou pessoas que tinha esquecido completamente. Mas nenhuma delas podia ajudá-lo a ele nem à família, pois não havia maneira de contatar com elas, pelo que se sentiu feliz quando se desvaneceram. Outras vezes não estava com disposição para preocupar-se com a família e apenas sentia raiva por nada se ralarem com ele e, embora não tivesse idéias assentes sobre o que lhe agradaria comer, arquitetava",0
